0.0,0.002257519330876501,0.002381704210694265,0.0,0.0,0.0,0.0,0,0.012578616352201259,0.07669616519174041,0.0,0.0,0,0.08796296296296297,0.0,0.0,0.0,0.0,0.0,Cook
0.001484604803270057,0.0017921558826610921,0.00043136913758577434,0.0,0.0,0.0,0.0,0,0.0,0.011799410029498525,0.0,0.0,0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,Dress
0.000550906882528245,0.003002617032189306,0.0025762296869427477,0.0,0.0,0.0,0.0,0,0.006289308176100629,0.07079646017699115,0.0,0.0,0,0.06635802469135803,0.0,0.0,0.019756838905775075,0.0,0.0,Toilet
0.0023530186824193672,0.003002617032189306,0.000773962374401541,0.0,0.0,0.0,0.0,0,0.006289308176100629,0.0029498525073746312,0.0,0.0,0,0.0015432098765432098,0.0,0.0,0.019756838905775075,0.0,0.0,Toilet
0.000550906882528245,0.000893698602894633,0.0004662294881441068,0.0,0.0,0.0,0.0,0,0.0,0.02359882005899705,0.0,0.0,0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,Toilet
0.000550906882528245,0.0004846590002604614,5.698006868539686e-05,0.0,0.0,0.0,0.0,0,0.0,0.0058997050147492625,0.0,0.0,0,0.0030864197530864196,0.0,0.0,0.0,0.0,0.0,Toilet
0.000550906882528245,0.000852293908749615,0.00042480355546523893,0.0,0.0,0.0,0.0,0,0.0,0.02064896755162242,0.0,0.0,0,0.010802469135802469,0.0,0.0,0.0,0.0,0.0,Toilet
0.00041987682191719296,0.0013236612750468944,0.0010274540774147909,0.0,0.0,0.0,0.0,0,0.0,0.029498525073746312,0.0,0.0,0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,Toilet
0.0009849128839102587,0.005308074394431018,0.004448826179526671,0.0,0.0,0.3888888888888889,0.0,0,0.006289308176100629,0.05604719764011799,0.0,0.0,0,0.05555555555555555,0.0,0.0,0.06382978723404255,0.0,0.0,Dress
0.003998915913291982,0.0040553546861742725,0.00018120076702670733,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00911854103343465,0.0,0.0,Dress
0.0001325730919816749,0.0002882825035163957,0.0002788727311609561,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.015432098765432098,0.0,0.0,0.0,0.0,0.0,Dress
0.0003135433708152478,0.00045921298906955897,0.0002689049998853534,0.0,0.0,0.0,0.0,0,0.0,0.0029498525073746312,0.0,0.0,0,0.010802469135802469,0.0,0.0,0.0,0.0,0.0,Dress
0.0006359219119291597,0.0013236612750468944,0.0008113903438622359,0.0,0.0,0.0,0.0,0,0.0,0.02359882005899705,0.0,0.0,0,0.023148148148148147,0.0,0.0,0.0,0.0,0.0,Dress
