0.0,0.0,0.0002510460096924653,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sleep
0.001582552110610201,0.0057371553198522374,0.0047714062643138665,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.03571428571428571,0.0,0.0,0.0,0.0,0.05813953488372093,0.0,0.0,0.0,0.05555555555555555,0.0,Sleep
0.45733853753729337,0.553726950251929,0.10573897232747546,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.5454545454545454,0.42857142857142855,0.4,0.3125,0.17391304347826086,0.0,0.0,0,0.0,0.0,0.0,0,0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,Sleep
0.2111577821333711,0.2559456877299491,0.049265168567103015,0,0.0,0,0.0,0,0.0,0,0,0,1.0,0.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.16666666666666666,Sleep
0.006184195791525099,0.20743171891516843,0.219112870564725,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.2857142857142857,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.16666666666666666,0.25,Sleep
0.0062066078767663655,0.25295760474878587,0.2685970533745725,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.25,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4444444444444444,0.3333333333333333,Sleep
0.044389910950531714,0.8226318230915617,0.84663889345126,0,1.0,0,1.0,0,1.0,0,0,0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0.3333333333333333,0.44,0.43859649122807015,0.41025641025641024,0.6666666666666666,0.75,0.8181818181818182,0.7142857142857143,0.8,0.4375,0.2608695652173913,0.0,0.5625,0,0.32558139534883723,0.6194690265486725,0.3778801843317972,0,0,0.6428571428571429,0.42857142857142855,1.0,0.0,0.0,0.4418604651162791,0.5294117647058824,0.0,0.0,0.8888888888888888,0.9166666666666666,Cook_Breakfast
0.006504007798886132,0.4881000578181516,0.5239869533529945,0,1.0,0,1.0,0,1.0,0,0,0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.125,0.36363636363636365,0.14285714285714285,0.3,0.125,0.043478260869565216,0.0,0.0,0,0.009302325581395349,0.0,0.0,0,0,0.5714285714285714,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.7777777777777778,0.75,Sleep
0.00654634282392429,0.47908107996206656,0.5141330121334515,0,1.0,0,1.0,0,1.0,0,0,0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.2,0.125,0.043478260869565216,0.0,0.0,0,0.009302325581395349,0.0,0.0,0,0,0.32142857142857145,0.21428571428571427,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.7777777777777778,0.6666666666666666,Sleep
0.2720532950303333,0.4863966045117398,0.23374226398544182,0,0.0,0,1.0,0,1.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.125,0.36363636363636365,0.14285714285714285,0.2,0.125,0.043478260869565216,0.0,0.0,0,0.009302325581395349,0.0,0.0,0,0,0.25,0.21428571428571427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.16666666666666666,Sleep
