0.0,0.8490103203396693,0.9654252417492322,1.0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,1.0,0.0,1.0,0,0,1.0,0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0,1.0,0,1.0,1.0,1.0,0,1.0,0.8571428571428571,1.0,0.85,0.8888888888888888,0.9,0.4,0.7333333333333333,0.20588235294117646,0.0,0.0,1.0,0.1794871794871795,0.08695652173913043,0.7692307692307693,0,0,0,0.0,1.0,0,0,0,0.6875,0.0,0.0,0.0,0,0.0,0.010752688172043012,0.3333333333333333,0,0.75,0.0,0,1.0,Sleep
0.30531425034178417,0.4322924539306203,0.20043287900568627,0.0,0.0,0,1.0,0,0,0,0.0,0,1.0,0,0.0,0.0,0.0,0,0,1.0,0,0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.20588235294117646,0,0,0,0.125,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0,0.75,0.0,0,0.0,Toilet
0.30530912795347886,0.41565692301723056,0.18301907212593582,0.0,0.0,0,1.0,0,0,0,0.0,0,1.0,0,0.0,0.0,0.0,0,0,1.0,0,0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.20588235294117646,0,0,0,0.125,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0,0.5,0.0,0,0.0,Toilet
0.3109486064085599,0.726696868673314,0.5026434474465251,0.0,0.0,0,1.0,0,0,0,0.5,0,1.0,0,0.0,0.0,1.0,0,0,1.0,0,0,0.0,0.0,1.0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0,0.0,0,1.0,0.5,0.5,0,0.3333333333333333,0.21428571428571427,0.0,0.05,0.1111111111111111,0.1,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.010869565217391304,0.07692307692307693,0,0,0,0.0,0.5588235294117647,0,0,0,0.1875,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0,0.75,0.0,0,1.0,Toilet
0.6500887841375789,0.8396904644035649,0.2559098414398216,0.5,0.0,0,0.0,0,0,0,0.5,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0,0.0,0.5,0.5,0,1.0,0.7142857142857143,0.8571428571428571,0.3,0.6666666666666666,0.9,0.4,0.5333333333333333,0.14705882352941177,0.0,0.0,0.6666666666666666,0.15384615384615385,0.07608695652173914,0.6153846153846154,0,0,0,0.0,0.29411764705882354,0,0,0,0.125,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,Toilet
0.7781475726361734,0.8741707264491023,0.15417200386418287,0.5,0.5,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.6666666666666666,0.6428571428571429,1.0,0.85,0.7777777777777778,0.8,0.4,0.8,0.17647058823529413,0.0,0.6129032258064516,1.0,0.20512820512820512,0.08695652173913043,0.7692307692307693,0,0,0,0.0,0.23529411764705882,0,0,0,0.125,0.0,0.0,0.4827586206896552,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,Toilet
0.880271911666656,0.8610757975227648,0.030533327160489534,0.0,0.5,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.16666666666666666,0.21428571428571427,0.42857142857142855,0.7,0.3333333333333333,0.1,0.2,0.4666666666666667,0.08823529411764706,0.0,0.3225806451612903,0.6666666666666666,0.10256410256410256,0.043478260869565216,0.38461538461538464,0,0,0,0.0,0.20588235294117646,0,0,0,0.125,0.0,0.0,0.25862068965517243,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,Morning_Meds
0.7240362371705473,0.8448428699797387,0.18170786744915068,0.5,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0,0.0,0.0,0.5,0,1.0,0.7857142857142857,0.8571428571428571,0.65,0.8888888888888888,0.9,0.4,0.6666666666666666,0.20588235294117646,0.0,0.0,1.0,0.15384615384615385,0.07608695652173914,0.6923076923076923,0,0,0,0.0,0.22058823529411764,0,0,0,0.125,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,Morning_Meds
0.794263156244547,0.8388078534543931,0.09979615920030543,0.5,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.5,0.42857142857142855,0.5714285714285714,0.15,0.3333333333333333,0.6,0.4,0.3333333333333333,0.08823529411764706,0.0,0.0,0.6666666666666666,0.10256410256410256,0.043478260869565216,0.46153846153846156,0,0,0,0.0,0.029411764705882353,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,Morning_Meds
0.4481320377168231,0.45443070702737903,0.06988492767350606,0.0,0.0,0,0.0,0,0,0,0.0,0,1.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.11764705882352941,0,0,0,0.0625,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0,0.5,0.0,0,0.0,Morning_Meds
